Date,7203.T,6758.T,6861.T,8306.T,9432.T,6501.T,7267.T,9984.T,4502.T,6902.T,7751.T,6954.T,8035.T,6857.T,8316.T,6762.T,4063.T,9433.T,3382.T,2914.T,4568.T,7011.T,7012.T,9501.T,4519.T,6506.T,6503.T,7013.T,7974.T,6367.T,8058.T,8031.T,6301.T,8801.T,5401.T,4911.T,7269.T,7741.T,9104.T,9101.T,6702.T,6752.T,6723.T,8411.T,8766.T,4543.T,6098.T,3407.T,2502.T,2802.T
2024-08-09,2333.0634765625,2442.746337890625,58916.6875,1341.966796875,138.3704071044922,3198.021240234375,1328.845458984375,1884.9139404296875,3802.099853515625,2015.730712890625,4297.7958984375,3757.404052734375,24919.416015625,5748.46728515625,2832.9599609375,1726.95751953125,5761.572265625,2151.80517578125,1603.4425048828125,3650.62890625,5318.28125,1707.8359375,813.8622436523438,628.5999755859375,5867.29345703125,4302.3544921875,2006.77001953125,696.5674438476562,7682.1005859375,16468.91796875,2655.820068359375,2721.80419921875,3632.918212890625,1389.2623291015625,546.50048828125,3283.000244140625,1572.95068359375,19404.060546875,4179.69677734375,4160.9794921875,2385.58251953125,1013.841064453125,2129.335693359375,2632.844970703125,4680.10595703125,2570.68017578125,8266.81640625,903.2373657226562,1655.060546875,2511.212158203125
2024-08-13,2410.7529296875,2565.627197265625,63901.11328125,1368.6063232421875,141.40943908691406,3421.184814453125,1361.1307373046875,1956.9520263671875,3854.426513671875,2091.23681640625,4369.02978515625,3907.236328125,26454.5546875,6190.12255859375,2943.524169921875,1874.464111328125,6001.83935546875,2170.89404296875,1651.3779296875,3701.849365234375,5610.6015625,1814.4522705078125,860.124267578125,640.5,5979.42578125,4420.43994140625,2113.54443359375,739.5411987304688,7631.87841796875,17149.853515625,2723.844970703125,2808.1728515625,3770.08056640625,1449.2862548828125,548.2249755859375,3346.7001953125,1615.51513671875,19537.06640625,4355.6455078125,4338.41357421875,2461.05712890625,1021.5036010742188,2158.051513671875,2713.360107421875,5003.4970703125,2677.01220703125,8244.91015625,932.8828125,1655.060546875,2578.406982421875
2024-08-14,2493.685302734375,2592.383544921875,65999.296875,1386.6832275390625,140.07986450195312,3365.148193359375,1408.38916015625,1990.7354736328125,3958.1455078125,2126.600341796875,4444.0634765625,3895.63623046875,26285.591796875,6250.6640625,2968.479736328125,1880.122314453125,5965.9931640625,2165.64453125,1672.4698486328125,3803.359130859375,5616.44775390625,1808.0355224609373,877.2295532226562,662.2000122070312,6112.642578125,4408.82470703125,2128.170654296875,756.81494140625,7852.46337890625,17232.541015625,2750.48388671875,2867.819580078125,3850.87451171875,1450.7384033203125,553.3985595703125,3357.480224609375,1606.808837890625,19285.83203125,4392.30126953125,4425.75244140625,2451.191162109375,1047.364501953125,2222.296630859375,2769.720703125,5163.76171875,2653.383056640625,8451.033203125,939.1539916992188,1656.65283203125,2622.549072265625
2024-08-15,2533.24462890625,2552.74462890625,63457.83984375,1429.972412109375,141.789306640625,3338.604248046875,1447.2249755859375,2033.7098388671875,4010.472412109375,2155.751953125,4438.36474609375,3940.1025390625,26666.96484375,6188.13720703125,3063.880615234375,1871.9276123046875,5877.830078125,2184.733642578125,1684.9329833984375,3856.442138671875,5603.78076171875,1895.895263671875,941.76318359375,675.5,6313.90478515625,4420.43994140625,2244.20849609375,771.8417358398438,7777.6220703125,17251.99609375,2802.3349609375,2892.6328125,3851.81396484375,1423.6309814453125,557.7098999023438,3332.000244140625,1649.373291015625,19285.83203125,4523.34619140625,4531.47705078125,2420.6064453125,1067.478515625,2272.913818359375,2880.547119140625,5144.6826171875,2623.84619140625,8250.884765625,947.7056274414062,1656.971435546875,2647.07275390625
2024-08-16,2616.176513671875,2652.832763671875,65349.15625,1477.5430908203125,143.40379333496094,3598.142822265625,1482.3177490234375,2099.040771484375,4040.373046875,2216.92138671875,4485.853515625,4072.53466796875,27955.8984375,6610.935546875,3220.565185546875,1994.069091796875,6180.10205078125,2222.4345703125,1688.288330078125,3900.212646484375,5810.35400390625,1909.2222900390625,982.5826416015624,694.2999877929688,6574.58837890625,4642.09033203125,2400.2255859375,816.079345703125,7994.26904296875,17456.275390625,2882.72802734375,3037.69384765625,4064.133544921875,1462.35595703125,564.4354858398438,3449.60009765625,1684.6824951171875,19507.5078125,4560.91845703125,4578.3642578125,2498.547607421875,1093.8182373046875,2442.77392578125,2977.165283203125,5323.072265625,2641.076171875,8772.6640625,969.6546630859376,1699.0086669921875,2703.476806640625
2024-08-19,2536.104248046875,2622.11279296875,65299.8984375,1468.5045166015625,144.5434112548828,3490.001708984375,1466.8770751953125,2055.569580078125,4021.685302734375,2160.052490234375,4467.80810546875,3941.0693359375,27086.953125,6474.96533203125,3171.601318359375,1918.36474609375,5985.369140625,2234.36474609375,2071.772216796875,3834.091552734375,5618.396484375,1851.96533203125,965.6716918945312,687.5,6503.66796875,4494.96875,2307.590576171875,802.8782958984375,7943.0615234375,17290.90625,2877.970703125,2969.934814453125,3907.242431640625,1444.9296875,560.1241455078125,3410.400390625,1631.476806640625,19014.89453125,4557.2529296875,4610.54150390625,2435.405517578125,1094.297119140625,2364.90087890625,2926.9619140625,5249.61767578125,2573.633544921875,8487.8759765625,958.2525634765624,1684.99609375,2702.49609375
2024-08-20,2561.365478515625,2630.040283203125,66915.4140625,1468.980224609375,144.35348510742188,3450.677734375,1476.702880859375,2118.416748046875,4077.750244140625,2181.079833984375,4585.58203125,4026.135498046875,27424.876953125,6609.943359375,3158.96533203125,1944.1199951171875,6038.654296875,2260.6123046875,1853.1865234375,3837.81640625,5709.99072265625,1841.1063232421875,974.4187622070312,716.0,6644.5517578125,4692.421875,2330.505615234375,810.0405883789062,8024.79638671875,17582.734375,2877.01953125,2942.2587890625,3902.54541015625,1451.7066650390625,557.7098999023438,3481.940185546875,1655.6612548828125,19359.724609375,4569.16650390625,4638.1220703125,2517.292724609375,1110.579833984375,2421.845703125,2927.908935546875,5321.16455078125,2632.21484375,8427.134765625,963.478515625,1712.38427734375,2653.44873046875
2024-08-21,2566.608154296875,2652.832763671875,68639.265625,1463.2718505859375,144.35348510742188,3484.10302734375,1461.72998046875,2118.6650390625,4082.421875,2174.389404296875,4735.6484375,4078.334716796875,27033.8515625,6480.9208984375,3126.743896484375,1925.97412109375,5917.5517578125,2278.269287109375,1960.0826416015625,3824.77880859375,5677.8349609375,1811.9842529296875,960.4234619140624,692.9000244140625,6563.087890625,4720.49169921875,2300.27734375,781.2510375976562,8127.21142578125,17213.083984375,2871.311279296875,2882.134521484375,3881.876708984375,1453.642822265625,555.8128662109375,3275.16015625,1641.150634765625,19561.697265625,4612.2373046875,4669.3798828125,2502.9873046875,1111.058837890625,2382.9091796875,2907.06982421875,5226.72265625,2717.37890625,8590.439453125,963.00341796875,1714.6134033203125,2658.353515625
2024-08-22,2540.39404296875,2649.85986328125,69387.9140625,1439.9622802734375,144.7333526611328,3450.677734375,1456.115234375,2091.588623046875,4091.765625,2150.4951171875,4775.5390625,4086.068359375,26845.580078125,6557.341796875,3095.7861328125,1926.1693115234373,6080.3134765625,2309.289306640625,1931.80078125,3878.793212890625,5707.0673828125,1808.0355224609373,947.7888793945312,689.4000244140625,6818.0205078125,4705.00537109375,2289.063720703125,827.3143310546875,8149.861328125,17106.080078125,2879.873779296875,2896.449951171875,3840.54052734375,1456.0631103515625,554.4332885742188,3299.66015625,1618.4173583984375,19704.552734375,4626.8994140625,4694.2021484375,2491.148193359375,1124.947021484375,2431.579833984375,2873.91650390625,5199.05810546875,2687.350341796875,8762.7060546875,970.1297607421876,1751.555419921875,2693.177001953125
2024-08-23,2556.59912109375,2657.78759765625,69988.8046875,1450.903564453125,144.35348510742188,3402.505859375,1476.702880859375,2105.0029296875,4102.978515625,2169.1328125,4821.12939453125,4115.068359375,26169.734375,6334.03271484375,3123.900634765625,1948.8026123046875,6192.69677734375,2286.859619140625,1960.0826416015625,3928.15087890625,5802.55859375,1846.535888671875,974.030029296875,680.7000122070312,6919.61083984375,4778.56591796875,2281.750244140625,856.5252075195312,8099.6376953125,17607.0546875,2826.595458984375,2881.18017578125,3829.2666015625,1457.9993896484375,556.1577758789062,3292.80029296875,1628.0909423828125,20300.6171875,4623.23388671875,4668.46044921875,2529.625,1138.835205078125,2396.05029296875,2912.75341796875,5193.333984375,2756.269287109375,8790.587890625,981.5319213867188,1734.0396728515625,2717.700439453125
2024-08-26,2476.050048828125,2655.805419921875,68954.4921875,1425.691162109375,144.5434112548828,3375.962158203125,1435.52734375,2113.9453125,4020.7509765625,2110.830322265625,4739.447265625,4086.068359375,25532.5078125,6175.2353515625,3022.182373046875,1879.536865234375,6268.2646484375,2299.74462890625,1953.85107421875,3868.548828125,5694.400390625,1798.6572265625,945.8451538085938,675.7000122070312,6803.64501953125,4718.5556640625,2243.2333984375,830.8253173828125,7987.37548828125,17947.521484375,2827.546875,2851.118408203125,3745.654296875,1498.1766357421875,554.7782592773438,3321.22021484375,1572.467041015625,20074.015625,4569.16650390625,4639.041015625,2504.96044921875,1124.947021484375,2373.175048828125,2837.447998046875,5059.7802734375,2707.041259765625,8710.9267578125,982.9570922851562,1716.5240478515625,2694.157958984375
2024-08-27,2520.375732421875,2731.119384765625,69102.25,1431.3995361328125,147.39248657226562,3313.043701171875,1460.794189453125,2121.64599609375,4055.323974609375,2119.91015625,4778.38916015625,4090.901611328125,25295.9609375,6078.96435546875,3011.125732421875,1871.5372314453125,6252.76416015625,2312.629638671875,2034.3829345703125,3883.449462890625,5684.65576171875,1869.7347412109373,967.2266845703124,677.0,7030.78466796875,4753.39990234375,2237.3828125,850.0651245117188,7925.3359375,18176.12109375,2852.283203125,2894.541259765625,3775.71728515625,1501.5650634765625,565.2977294921875,3345.72021484375,1619.3846435546875,20069.08984375,4680.966796875,4675.81494140625,2513.83984375,1130.6939697265625,2377.06884765625,2845.49951171875,5088.39892578125,2712.45654296875,8825.439453125,985.8076782226562,1708.5626220703125,2721.624267578125
2024-08-28,2618.083251953125,2793.55078125,69013.59375,1436.1566162109375,147.39248657226562,3396.607421875,1471.088134765625,2072.9580078125,4054.3896484375,2149.061279296875,4762.24267578125,4067.701904296875,25286.3046875,6333.0400390625,3033.870361328125,1851.05029296875,6245.982421875,2331.71875,2013.2911376953125,3910.45654296875,5826.91845703125,1873.18994140625,954.203369140625,676.5999755859375,7029.826171875,4735.978515625,2259.810302734375,842.2006225585938,7845.57080078125,18044.798828125,2854.185791015625,2884.04345703125,3773.83837890625,1497.6925048828125,569.4366455078125,3276.140380859375,1624.7052001953125,20443.4765625,4646.14404296875,4675.81494140625,2555.27685546875,1135.9619140625,2384.85595703125,2856.866455078125,5146.59033203125,2720.332763671875,8861.287109375,982.0069580078124,1724.167236328125,2753.505126953125
2024-08-29,2593.298828125,2774.72216796875,69456.875,1439.0108642578125,149.95668029785156,3416.269287109375,1481.3819580078125,2023.2767333984373,4066.53662109375,2144.282470703125,4785.98681640625,4127.63427734375,24842.1796875,6351.8974609375,3023.44580078125,1855.3428955078125,6243.07568359375,2368.942138671875,2049.58837890625,3924.426025390625,5974.05322265625,1909.7159423828125,972.0862426757812,674.7000122070312,7075.8291015625,4712.58544921875,2313.9287109375,869.16455078125,7750.048828125,17898.884765625,2857.040283203125,2898.35888671875,3766.322509765625,1495.272216796875,566.8497924804688,3209.500244140625,1633.4114990234375,20394.212890625,4696.5458984375,4754.87890625,2585.36767578125,1140.27197265625,2382.9091796875,2838.868896484375,5195.2421875,2728.20947265625,8709.931640625,978.6813354492188,1732.765869140625,2741.2431640625
2024-08-30,2630.475341796875,2814.361083984375,68570.3203125,1453.7576904296875,147.86734008789062,3511.6298828125,1486.0609130859375,2087.862548828125,4048.783203125,2141.414794921875,4765.091796875,4144.0673828125,24914.591796875,6591.08642578125,3016.81201171875,1921.2916259765625,6221.76171875,2343.649169921875,2031.1976318359373,3914.181640625,5951.6416015625,1917.613525390625,1001.242919921875,694.7999877929688,7076.787109375,4697.96533203125,2380.236083984375,890.0896606445312,7781.5615234375,18005.88671875,2866.553955078125,2980.4326171875,3810.4775390625,1518.0233154296875,570.8162231445312,3195.7802734375,1638.24853515625,20290.763671875,4799.1826171875,4847.7333984375,2641.603759765625,1161.34375,2447.154296875,2850.23583984375,5252.4794921875,2647.9677734375,9008.6591796875,980.5817260742188,1728.307373046875,2745.166748046875
2024-09-02,2650.970458984375,2791.56884765625,68954.4921875,1473.26171875,148.62710571289062,3542.106201171875,1506.6488037109375,2106.741455078125,4063.733642578125,2157.185302734375,4830.626953125,4151.80126953125,24644.25390625,6744.92138671875,3031.6591796875,1973.5821533203125,6200.447265625,2347.9443359375,2087.337646484375,3902.0751953125,5870.7666015625,1898.85693359375,1034.2872314453125,698.0999755859375,6647.4267578125,4775.939453125,2399.250732421875,939.2426147460938,7802.2412109375,17932.9296875,2874.1650390625,2987.113037109375,3775.71728515625,1500.1129150390625,565.987548828125,3148.740234375,1627.1236572265625,20453.328125,4765.27587890625,4737.41162109375,2717.571044921875,1189.1202392578125,2446.66748046875,2897.597412109375,5294.45361328125,2633.691650390625,9069.4013671875,986.2827758789062,1710.1549072265625,2704.457763671875
2024-09-03,2642.390869140625,2809.406494140625,68826.4296875,1521.3079833984375,150.8114013671875,3538.173583984375,1501.501953125,2094.818115234375,4109.52001953125,2125.1669921875,4836.326171875,4119.9013671875,24277.365234375,6593.07080078125,3130.534912109375,1926.7547607421875,6174.2890625,2376.577880859375,2138.15380859375,3915.113037109375,5861.9970703125,1861.8372802734373,1011.7394409179688,708.5,6820.896484375,4791.53515625,2386.57421875,935.4508056640624,7805.1953125,18044.798828125,2886.533447265625,2949.893798828125,3775.71728515625,1513.6666259765625,565.47021484375,3145.80029296875,1616.4825439453125,19975.4921875,4669.0537109375,4647.31494140625,2808.831298828125,1201.0928955078125,2409.67822265625,2971.48193359375,5398.4345703125,2682.42724609375,9021.6044921875,993.4091186523438,1697.7347412109375,2723.586181640625
2024-09-04,2548.97314453125,2725.173828125,66639.59375,1435.680908203125,147.01263427734375,3303.212890625,1431.7841796875,1932.8565673828125,4048.783203125,2027.677978515625,4716.65283203125,3915.936279296875,22201.55078125,6082.9345703125,2974.166015625,1802.466796875,5650.1572265625,2301.17626953125,2118.79541015625,3871.3427734375,5709.01611328125,1755.220947265625,959.0628051757812,659.9000244140625,6654.13525390625,4500.10498046875,2278.33740234375,869.86669921875,7580.67041015625,17388.181640625,2742.396728515625,2774.293212890625,3582.187255859375,1435.24853515625,545.4657592773438,3032.120361328125,1548.2825927734375,19202.087890625,4589.3271484375,4529.63818359375,2732.3701171875,1176.1898193359375,2204.775146484375,2817.082275390625,5185.70263671875,2631.72265625,8370.3759765625,972.9802856445312,1703.78564453125,2629.416015625
2024-09-05,2493.685302734375,2683.552734375,65299.8984375,1413.32275390625,149.00697326660156,3335.655029296875,1439.738525390625,1949.0030517578125,4013.275634765625,2008.562255859375,4644.46826171875,3816.370361328125,21651.220703125,5905.27978515625,2945.419189453125,1795.4427490234375,5605.591796875,2328.378173828125,2095.0810546875,3902.0751953125,5557.00927734375,1754.233642578125,945.8451538085938,659.9000244140625,6349.36572265625,4412.38330078125,2268.0986328125,874.781982421875,7613.16748046875,17490.32421875,2772.841796875,2758.069580078125,3525.819091796875,1420.7265625,543.3964233398438,3033.100341796875,1542.4783935546875,18945.927734375,4505.9345703125,4454.251953125,2780.2197265625,1178.5843505859375,2133.716064453125,2805.715576171875,5022.576171875,2604.155029296875,8389.2958984375,987.2329711914062,1740.4090576171875,2660.805908203125
2024-09-06,2461.751220703125,2615.17578125,62945.59765625,1405.235595703125,147.6774139404297,3216.7001953125,1429.4447021484375,1914.7227783203125,3990.849853515625,1980.366943359375,4597.9287109375,3767.07080078125,21240.884765625,5823.89599609375,2899.93017578125,1783.73583984375,5555.21337890625,2315.015625,2065.0751953125,3886.243408203125,5501.46875,1690.06640625,912.0232543945312,678.9000244140625,6303.36279296875,4339.28271484375,2222.2685546875,873.2371826171875,7644.68017578125,16833.70703125,2739.067138671875,2747.09423828125,3461.935302734375,1396.5233154296875,531.4971313476562,3182.06005859375,1521.1961669921875,18867.111328125,4480.275390625,4410.12255859375,2749.6357421875,1177.62646484375,2099.16015625,2769.246826171875,5002.54345703125,2605.139404296875,8263.8291015625,983.9072875976562,1732.447509765625,2669.143798828125
2024-09-09,2383.10888671875,2576.528076171875,63408.578125,1372.8876953125,146.4428253173828,3198.021240234375,1412.13232421875,1910.748291015625,3983.37451171875,1951.6937255859373,4596.9794921875,3700.371337890625,20758.13671875,5786.181640625,2839.909912109375,1782.175048828125,5432.17333984375,2316.9248046875,2114.923583984375,3916.975830078125,5626.19189453125,1651.0726318359375,889.4754028320312,656.2999877929688,6274.61083984375,4299.3203125,2205.69189453125,877.0291137695312,7626.9541015625,16712.111328125,2713.85498046875,2717.032470703125,3442.206298828125,1394.1029052734375,528.9103393554688,3141.88037109375,1494.59326171875,18985.337890625,4390.46826171875,4320.94580078125,2778.246826171875,1174.2742919921875,2033.94140625,2688.731689453125,4875.6669921875,2641.568115234375,8384.31640625,985.8076782226562,1778.624755859375,2684.348388671875
2024-09-10,2382.63232421875,2615.17578125,62522.0234375,1375.2662353515625,142.64401245117188,3244.22705078125,1391.07666015625,1948.2578125,3987.1123046875,1938.3128662109373,4582.732421875,3673.3046875,21491.912109375,5854.6630859375,2854.441162109375,1743.9324951171875,5399.2333984375,2302.130859375,2112.019775390625,3917.90673828125,5139.9658203125,1674.76513671875,876.0633544921875,644.9000244140625,6310.0712890625,4241.814453125,2176.4384765625,877.7311401367188,7577.7158203125,16464.052734375,2722.41748046875,2696.990966796875,3436.569580078125,1376.192626953125,520.9775390625,3135.020263671875,1479.59912109375,18734.10546875,4296.07958984375,4256.591796875,2750.622314453125,1162.301513671875,2059.25,2682.574951171875,4874.712890625,2557.388427734375,8485.884765625,977.7311401367188,1777.3509521484375,2676.0107421875
2024-09-11,2308.755615234375,2608.239013671875,62482.6171875,1358.1407470703125,141.69435119628906,3199.004638671875,1348.96533203125,1955.9583740234373,3919.8349609375,1879.0548095703125,4557.087890625,3597.905029296875,21443.63671875,5719.68505859375,2806.10888671875,1699.0562744140625,5332.384765625,2261.56689453125,2052.00830078125,3817.32861328125,5067.85986328125,1621.9505615234375,838.74267578125,624.9000244140625,6210.3984375,4177.48486328125,2153.5234375,856.5252075195312,7424.09375,16332.7314453125,2644.87890625,2707.48876953125,3445.96435546875,1321.9775390625,507.8712158203125,3058.580078125,1438.4857177734375,18473.021484375,4165.03369140625,4149.94677734375,2764.4345703125,1156.5548095703125,2005.712646484375,2623.845947265625,4796.48876953125,2493.884521484375,8389.2958984375,958.7276611328124,1731.4920654296875,2647.07275390625
2024-09-12,2395.5009765625,2628.058349609375,64896.02734375,1388.1102294921875,142.4541015625,3362.198974609375,1397.6273193359375,2111.46142578125,3951.604736328125,1947.3927001953125,4632.12158203125,3682.0048828125,22476.716796875,6245.70166015625,2859.1796875,1780.4189453125,5585.24658203125,2282.08740234375,2143.96142578125,3845.266845703125,4960.67626953125,1711.2911376953125,891.2247924804688,643.7999877929688,6547.75341796875,4350.00390625,2252.4970703125,945.1409912109376,7535.37158203125,16707.24609375,2710.04931640625,2753.297607421875,3516.42431640625,1348.116943359375,516.7525024414062,3147.76025390625,1485.4033203125,19059.23046875,4291.49755859375,4279.5751953125,2886.278564453125,1174.2742919921875,2059.73681640625,2681.15380859375,4921.45703125,2566.74169921875,8729.8466796875,988.658203125,1746.7783203125,2689.253173828125
2024-09-13,2340.212646484375,2597.338134765625,65063.484375,1380.4989013671875,141.314453125,3373.012939453125,1377.5074462890625,2093.82421875,3865.6396484375,1933.5338134765625,4482.0546875,3727.4375,22862.9140625,6327.0849609375,2837.3828125,1749.9810791015625,5528.08642578125,2273.02001953125,2098.468505859375,3812.671875,5003.54931640625,1751.7657470703125,955.9528198242188,638.2999877929688,6440.41357421875,4335.38427734375,2256.3974609375,959.1846923828124,7467.4228515625,16804.5234375,2696.730224609375,2759.500732421875,3491.058837890625,1351.9893798828125,517.5285034179688,3278.100341796875,1477.6644287109375,18803.072265625,4355.6455078125,4307.15625,2825.110107421875,1151.765625,2050.002685546875,2665.05078125,4839.41650390625,2548.035400390625,8632.26171875,969.6546630859376,1740.7274169921875,2592.14013671875
2024-09-17,2293.50390625,2537.8798828125,64452.74609375,1350.0538330078125,140.93458557128906,3352.367919921875,1363.4703369140625,2028.9901123046875,3932.916748046875,1922.54248046875,4485.853515625,3652.038330078125,21665.701171875,5970.783203125,2764.0947265625,1661.2041015625,5462.20654296875,2260.6123046875,2089.2734375,3790.3212890625,4840.82470703125,1802.1123046875,958.868408203125,633.2000122070312,6581.29736328125,4270.080078125,2245.183837890625,948.511474609375,7430.9873046875,17028.2578125,2687.216064453125,2693.65087890625,3439.38818359375,1329.238525390625,517.0111694335938,3271.240234375,1457.8330078125,18886.81640625,4400.54833984375,4445.9775390625,2892.1982421875,1150.8079833984375,1969.6964111328125,2601.5859375,4698.23095703125,2581.017822265625,8613.341796875,978.2062377929688,1744.8675537109375,2622.05859375
2024-09-18,2368.810302734375,2538.87109375,64827.0703125,1348.6265869140625,141.50440979003906,3399.556640625,1397.6273193359375,2035.945556640625,3931.048095703125,1935.4454345703125,4434.5654296875,3636.571533203125,21689.837890625,6078.96435546875,2778.310302734375,1680.9105224609375,5439.923828125,2252.9765625,2082.498046875,3776.35205078125,4769.693359375,1766.080078125,970.919921875,645.0,6472.99853515625,4304.1943359375,2232.994873046875,932.782470703125,7443.78857421875,17115.80859375,2666.285400390625,2698.899658203125,3507.96923828125,1308.9078369140625,527.013427734375,3280.060302734375,1489.2728271484375,18876.962890625,4441.78662109375,4442.30029296875,2847.30810546875,1159.906982421875,1941.9541015625,2618.63623046875,4709.67919921875,2584.9560546875,8637.240234375,983.4321899414062,1758.5615234375,2609.306396484375
2024-09-19,2488.442138671875,2611.2119140625,66441.9453125,1372.8876953125,142.64401245117188,3597.159423828125,1444.4176025390625,2087.862548828125,3983.37451171875,1990.402587890625,4502.0,3697.47119140625,22225.689453125,6169.2802734375,2826.0107421875,1736.1278076171875,5570.71435546875,2296.88134765625,2088.78955078125,3811.740478515625,4823.28564453125,1832.2215576171875,989.774658203125,652.9000244140625,6524.751953125,4344.15625,2182.289306640625,968.3131103515624,7556.0517578125,17383.318359375,2743.348388671875,2793.857421875,3593.460693359375,1337.95166015625,539.7748413085938,3302.600341796875,1526.5167236328125,18911.447265625,4607.6552734375,4674.89599609375,2883.319091796875,1189.1202392578125,1991.5980224609373,2680.20654296875,4949.1220703125,2645.01416015625,9168.9775390625,998.635009765625,1761.7462158203125,2627.944580078125
2024-09-20,2510.84326171875,2648.868896484375,68071.640625,1409.9927978515625,142.26416015625,3609.93994140625,1456.5831298828125,2127.111083984375,3994.587646484375,2025.766357421875,4491.55224609375,3832.803466796875,23408.419921875,6247.68603515625,2878.44921875,1756.0296630859375,5679.22216796875,2292.586181640625,2082.498046875,3812.671875,4817.43896484375,1880.100341796875,1051.78125,655.2999877929688,6564.04638671875,4418.2314453125,2219.830810546875,986.429443359375,7553.09765625,17470.8671875,2808.994873046875,2911.719482421875,3620.705322265625,1327.786376953125,549.4321899414062,3345.72021484375,1539.5762939453125,19443.470703125,4581.99609375,4650.07373046875,2863.587158203125,1191.9937744140625,2062.17041015625,2737.988037109375,5016.85205078125,2641.076171875,9225.7353515625,1013.3628540039062,1773.5294189453125,2671.10595703125
2024-09-24,2494.638427734375,2726.16455078125,68318.5546875,1410.468505859375,142.4541015625,3790.830078125,1460.794189453125,2155.180908203125,3978.70263671875,2036.2799072265625,4556.13818359375,3819.2705078125,23191.18359375,6267.5361328125,2885.399169921875,1829.97802734375,5692.7861328125,2301.17626953125,2070.39892578125,3883.449462890625,4612.81494140625,1961.0498046875,1082.2987060546875,675.0999755859375,6800.77001953125,4414.3330078125,2219.830810546875,1040.076416015625,7598.39599609375,17733.513671875,2816.60595703125,2957.528564453125,3659.223388671875,1336.983642578125,553.5709838867188,3488.80029296875,1562.7933349609375,19773.51953125,4671.802734375,4805.443359375,2897.62451171875,1194.8671875,1964.342529296875,2718.56982421875,5194.2880859375,2684.888671875,9184.91015625,1021.914306640625,1792.3187255859375,2654.429931640625
2024-09-25,2519.89892578125,2730.128662109375,67804.9609375,1374.3148193359375,141.02955627441406,3722.99609375,1473.8955078125,2121.89453125,3942.2607421875,2075.944580078125,4507.69873046875,3992.302490234375,23027.048828125,6497.79248046875,2805.793212890625,1844.4163818359373,5709.255859375,2271.58837890625,2093.629150390625,3842.472900390625,4588.455078125,1994.1204833984373,1097.265869140625,667.9000244140625,6708.76416015625,4660.92724609375,2266.635986328125,1029.9649658203125,7511.73779296875,18326.90234375,2842.29345703125,3027.19580078125,3742.8359375,1332.142822265625,558.0547485351562,3597.580322265625,1564.244384765625,19340.01953125,4691.04736328125,4813.7177734375,2812.2841796875,1223.601318359375,2010.0928955078125,2667.892578125,4984.41845703125,2619.415771484375,9131.138671875,1028.0904541015625,1793.9111328125,2719.66259765625
2024-09-26,2599.0185546875,2822.2890625,70254.4296875,1409.51708984375,143.68870544433594,3915.68359375,1511.3277587890625,2208.8369140625,3966.555419921875,2110.3525390625,4649.21728515625,4085.101318359375,24871.142578125,6848.1396484375,2898.034912109375,1871.732421875,5870.080078125,2304.039794921875,2135.73388671875,3933.739013671875,4766.77001953125,2065.197998046875,1117.2867431640625,686.7999877929688,6844.85595703125,4807.1298828125,2340.744140625,1056.788330078125,7874.12890625,18808.419921875,2910.318359375,3091.13720703125,3775.71728515625,1371.35205078125,563.5732421875,3709.30029296875,1587.4613037109375,20029.6796875,4693.796875,4918.5234375,2890.22509765625,1231.74267578125,2064.60400390625,2741.777099609375,5127.51171875,2663.228515625,9328.298828125,1051.369873046875,1833.0821533203125,2776.06640625
2024-09-27,2661.902099609375,2845.16162109375,70214.921875,1404.1944580078125,144.7516326904297,3976.958740234375,1550.0430908203125,2264.369140625,3981.859130859375,2186.968994140625,4726.150390625,4338.62939453125,26802.693359375,7174.5732421875,2855.9853515625,1936.4951171875,6199.45361328125,2309.366455078125,2145.897216796875,4017.55419921875,4771.671875,2177.340087890625,1199.53857421875,701.5999755859375,7033.65966796875,5033.25537109375,2416.458251953125,1102.7357177734375,7960.17919921875,20183.44921875,2980.92431640625,3168.68212890625,3917.690185546875,1433.975341796875,573.8264770507812,3906.280029296875,1664.337158203125,20577.693359375,4808.71923828125,5007.0947265625,2997.784423828125,1246.8233642578125,2140.530029296875,2730.633544921875,5211.775390625,2823.4970703125,9280.44140625,1073.102294921875,1870.6610107421875,2826.450927734375
2024-09-30,2459.70751953125,2762.1240234375,67518.5234375,1406.6138916015625,141.8527374267578,3736.799560546875,1441.0667724609375,2098.519775390625,3924.469970703125,2061.3759765625,4466.85791015625,4093.415283203125,24671.16015625,6708.80810546875,2943.4677734375,1791.5406494140625,5841.736328125,2224.623291015625,2078.142333984375,3891.8310546875,4616.76708984375,2101.4208984375,1142.2772216796875,636.9000244140625,6643.59326171875,4871.45849609375,2265.0302734375,1052.264404296875,7552.6748046875,19716.921875,2855.671142578125,3080.474853515625,3804.49560546875,1309.218017578125,565.3410034179688,3797.50048828125,1559.551025390625,19535.974609375,4678.60009765625,4918.52392578125,2910.0517578125,1209.3651123046875,2023.720703125,2844.975341796875,5066.49267578125,2671.14306640625,8679.2265625,1045.091552734375,1794.7071533203125,2739.513671875
