Date,0700.HK,9988.HK,0005.HK,1299.HK,2318.HK,0941.HK,1810.HK,0388.HK,0027.HK,0003.HK,0016.HK,0883.HK,0857.HK,1211.HK,0002.HK,1038.HK,0006.HK,0012.HK,0017.HK,1816.HK,2899.HK,0386.HK,1928.HK,0001.HK,0066.HK,2388.HK,0688.HK,1113.HK,0823.HK,0175.HK,2269.HK,9618.HK,9999.HK,3690.HK,6098.HK,0968.HK,1024.HK,2382.HK,0241.HK,0285.HK
2024-04-17,295.6430969238281,67.67272186279297,55.34335708618164,44.3066291809082,26.62553596496582,60.670555114746094,16.280000686645508,202.6872100830078,32.559444427490234,5.100246906280518,64.39429473876953,16.30409812927246,6.428102970123291,66.18687438964844,55.02296829223633,39.03585052490234,38.93976211547852,19.279268264770508,7.409999847412109,2.4137420654296875,16.611968994140625,3.956475496292114,18.502531051635746,31.946815490722656,21.555551528930664,19.66058349609375,10.267779350280762,27.927732467651367,26.739952087402344,8.544915199279785,13.31999969482422,98.42833709716795,140.16949462890625,97.5500030517578,3.889165163040161,5.031723976135254,45.35171890258789,36.93096923828125,2.640000104904175,23.82870483398437
2024-04-18,299.181396484375,67.57320404052734,55.78858947753906,45.30068206787109,27.72941398620605,60.58243560791016,16.3799991607666,205.5075225830078,32.4166374206543,5.109226703643799,64.4403305053711,15.940244674682615,6.3329362869262695,66.70648956298828,54.61336517333984,38.35971450805664,38.44911193847656,19.23613548278809,7.570000171661377,2.4230258464813232,16.93731689453125,4.0089945793151855,18.3470458984375,32.08142852783203,21.464599609375,19.922143936157227,10.431048393249512,27.79389381408692,26.653833389282227,8.679179191589355,13.239999771118164,97.73062133789062,141.95761108398438,97.75,3.844462633132935,5.059677600860596,45.550411224365234,36.98027420043945,2.650000095367432,23.78046607971192
2024-04-19,298.5916748046875,66.37897491455078,55.07620620727539,44.68531799316406,27.508638381958008,60.802734375,15.800000190734863,201.74710083007807,32.03582763671875,5.082288265228272,64.4403305053711,16.130834579467773,6.4800124168396,65.34248352050781,54.34030151367188,38.40478515625,38.62752914428711,19.10674476623535,7.449999809265137,2.5065784454345703,16.9755916595459,4.070267677307129,17.49188804626465,32.171165466308594,21.32817268371582,19.747772216796875,10.449190139770508,27.74928092956543,26.56771469116211,8.449013710021973,12.619999885559082,96.98306274414062,141.85830688476562,95.3000030517578,3.969630718231201,4.919907569885254,44.06021118164063,35.15591812133789,2.609999895095825,22.76750564575196
2024-04-22,314.9070739746094,68.12055206298828,56.45645523071289,45.5847053527832,28.303428649902344,61.46363067626953,15.81999969482422,206.8236694335937,32.89265060424805,5.145143508911133,64.94664764404297,15.73232650756836,6.306981563568115,65.21257781982422,55.56909942626953,39.17108154296875,39.29660034179688,19.53804588317871,7.550000190734863,2.4787275791168213,16.133512496948242,4.044007778167725,17.608501434326172,32.84419631958008,21.873878479003903,20.05292510986328,10.594317436218262,28.06157112121582,27.25666618347168,8.477784156799316,12.800000190734863,100.17263793945312,145.43453979492188,100.5999984741211,3.9875121116638175,4.901271820068359,44.90465927124024,36.14205551147461,2.6600000858306885,22.912214279174805
2024-04-23,326.70135498046875,69.46405792236328,57.21335983276367,46.15273666381836,29.142377853393555,61.28740310668945,16.18000030517578,216.97683715820312,33.225868225097656,5.22595739364624,65.91324615478516,15.957569122314451,6.263723373413086,64.14086151123047,55.978702545166016,39.396461486816406,39.69804000854492,19.83995819091797,7.75,2.4230258464813232,15.635918617248535,4.1227874755859375,17.958337783813477,33.203155517578125,22.10125732421875,20.270891189575195,10.703163146972656,28.24002456665039,28.37621307373047,8.544915199279785,12.979999542236328,106.25276947021484,144.8385009765625,108.5999984741211,3.9875121116638175,4.808091640472412,48.7791748046875,35.2545280456543,2.690000057220459,23.201631546020508
2024-04-24,338.299072265625,72.15106964111328,57.61408233642578,47.76216506958008,30.37872314453125,62.080474853515625,16.65999984741211,224.6857147216797,33.321067810058594,5.333708763122559,66.1894302368164,16.217466354370117,6.289678573608398,65.34248352050781,56.570350646972656,39.9824447631836,39.876461029052734,20.012481689453125,7.960000038146973,2.4508767127990723,16.248340606689453,4.1227874755859375,17.938901901245117,33.92105484008789,22.556018829345703,20.401670455932617,11.01155948638916,28.775379180908203,29.15128326416016,8.727129936218262,12.899999618530272,110.83778381347656,147.12335205078125,113.5999984741211,4.157383918762207,4.836045742034912,52.75303649902344,33.97254943847656,2.75,23.49104881286621
2024-04-25,333.5813293457031,72.6486587524414,57.65859603881836,48.803558349609375,31.129356384277344,62.38889694213867,16.600000381469727,232.0185546875,33.36866760253906,5.405543804168701,66.28148651123047,16.46003532409668,6.367542266845703,66.18687438964844,57.02546310424805,40.252906799316406,40.545528411865234,20.314393997192383,7.909999847412109,2.53442931175232,16.324893951416016,4.175307273864746,17.686243057250977,34.28001403808594,22.737924575805664,20.706825256347656,11.700915336608888,29.22150993347168,29.194345474243164,8.82303237915039,12.739999771118164,110.93746185302734,145.63323974609375,111.5,4.193146228790283,4.873317241668701,52.45499801635742,35.00799560546875,2.75,23.442811965942383
2024-04-26,342.42706298828125,74.93759155273438,57.836692810058594,51.12302780151367,31.61506462097168,62.60919952392578,17.360000610351562,235.2149353027344,33.89228057861328,5.369626522064209,67.06396484375,17.049131393432617,6.523270130157471,69.1097412109375,56.9344367980957,40.38813400268555,40.23329544067383,20.48691749572754,8.140000343322754,2.4508767127990723,16.86076545715332,4.201566696166992,18.19156265258789,34.324886322021484,22.87434959411621,20.663230895996094,12.662385940551758,29.80147933959961,29.194345474243164,9.005248069763184,13.479999542236328,117.31661224365234,148.216064453125,115.5999984741211,4.389839172363281,4.938543796539307,56.13082504272461,37.62126541137695,2.950000047683716,24.16635513305664
2024-04-29,341.6407775878906,73.99215698242188,58.3709831237793,54.247215270996094,32.3215446472168,61.375518798828125,17.420000076293945,239.7274475097656,34.273094177246094,5.378605365753174,66.92587280273438,17.118438720703125,6.315633296966553,70.27889251708984,56.9344367980957,40.16275024414063,40.05487823486328,20.57317924499512,8.420000076293945,2.43230938911438,16.707656860351562,4.08777379989624,18.59970664978028,34.683837890625,23.647438049316406,20.750417709350582,13.170332908630373,29.89070510864257,29.10822486877441,9.15869140625,13.960000038146973,117.61563110351562,150.00421142578125,111.4000015258789,4.872632026672363,5.19012975692749,56.32951736450195,38.45948791503906,3.0299999713897705,25.854625701904297
2024-04-30,341.24761962890625,73.99215698242188,59.66218185424805,54.72057723999024,31.747529983520508,61.59581756591797,17.31999969482422,236.5310974121093,33.749481201171875,5.360647201538086,66.97190856933594,17.586246490478516,6.384845733642578,70.01908874511719,56.16075134277344,39.93737411499024,40.18869018554688,20.53004646301269,8.380000114440918,2.441593170166016,16.55455207824707,4.131540775299072,18.152692794799805,34.324886322021484,23.51101303100586,21.055572509765625,13.224756240844728,30.02454376220703,29.15128326416016,9.13951015472412,13.739999771118164,114.42606353759766,149.30882263183594,109.5,4.720642566680908,5.087631702423096,55.58441925048828,37.867801666259766,2.9600000381469727,25.661680221557617
2024-05-02,354.2213134765625,75.73373413085938,61.66576766967773,56.18799591064453,33.557891845703125,61.41957092285156,17.639999389648438,248.94046020507807,34.463504791259766,5.360647201538086,68.12263488769531,17.499618530273438,6.14260196685791,73.07186889648438,56.84341812133789,39.93737411499024,40.27790451049805,20.875089645385746,8.770000457763672,2.339473247528076,16.66938018798828,4.044007778167725,18.75519180297852,35.35687255859375,23.738391876220703,21.22994804382324,13.623857498168944,30.336833953857425,29.32352066040039,9.455989837646484,14.5600004196167,120.00782012939452,149.1101531982422,119.0999984741211,5.3375444412231445,5.2833099365234375,58.81318283081055,39.39632034301758,3.2799999713897705,26.14404296875
