Date,SHEL.L,AZN.L,HSBA.L,ULVR.L,BP.L,GSK.L,RIO.L,REL.L,DGE.L,AAL.L,LSEG.L,CRH.L,BA.L,GLEN.L,NG.L,RR.L,LLOY.L,BARC.L,PRU.L,CPG.L,EXPN.L,III.L,ABF.L,ANTO.L,SSE.L,NWG.L,FRES.L,WPP.L,IHG.L,JD.L,BRBY.L,DRX.L,EDV.L,AHT.L,IMB.L,MNG.L,SVT.L,VOD.L,TSCO.L,TW.L,SGE.L,AUTO.L,SGRO.L,PSN.L,MNDI.L,PSON.L,SMT.L
2024-07-30,2764.5771484375,12197.404296875,676.151611328125,5059.78564453125,451.1969299316406,1541.402587890625,4929.47509765625,3687.21533203125,2416.5458984375,2232.83984375,9466.384765625,6539.82763671875,1281.6357421875,416.4322204589844,979.4210815429688,444.644775390625,59.66057205200195,233.93150329589844,681.8856811523438,2367.2392578125,3631.36767578125,3071.084228515625,2479.477294921875,1931.1046142578125,1866.154052734375,366.2953186035156,573.6239013671875,748.988037109375,107.08240509033205,129.4813690185547,762.7999877929688,631.1224365234375,1738.2850341796875,5418.1357421875,2158.79345703125,212.44859313964844,2538.420654296875,73.08625793457031,331.5406188964844,158.36679077148438,1070.6817626953125,810.9798583984375,912.2230224609376,1581.0869140625,1519.9019775390625,1046.0296630859375,846.1488647460938
2024-07-31,2838.0263671875,12363.341796875,703.2215576171875,5104.67578125,458.3897705078125,1510.92431640625,5019.86474609375,3672.21875,2417.545166015625,2304.424072265625,9468.384765625,6629.796875,1296.631591796875,429.6268615722656,985.41748046875,449.5441589355469,59.540653228759766,233.68165588378903,698.8778076171875,2395.23046875,3671.3603515625,3127.0673828125,2480.476806640625,2019.5865478515625,1879.6480712890625,367.69378662109375,587.61474609375,749.9871826171875,103.9274673461914,131.5811004638672,775.0,648.1121826171875,1728.2950439453125,5600.0732421875,2141.810791015625,211.94940185546875,2569.4013671875,72.38677978515625,331.4406433105469,159.16586303710938,1085.6773681640625,815.3786010742188,915.0206909179688,1587.5830078125,1519.4024658203125,1055.5252685546875,864.5477905273438
2024-08-01,2823.036376953125,12507.287109375,657.7719116210938,5111.0888671875,453.4446716308594,1524.9144287109375,4997.8916015625,3589.414306640625,2398.556884765625,2275.986328125,9850.3203125,6435.861328125,1284.6348876953125,415.0328063964844,979.4210815429688,481.0402526855469,56.13289642333984,222.78713989257807,666.8925170898438,2384.234130859375,3578.376708984375,3091.078369140625,2485.473876953125,1924.60595703125,1876.149658203125,338.02655029296875,591.1124877929688,735.5989990234375,101.0111312866211,132.4309539794922,767.4000244140625,644.1146240234375,1657.3648681640625,5456.1220703125,2155.79638671875,208.3553466796875,2587.39013671875,72.06700897216797,329.9413452148437,159.26573181152344,1074.1806640625,810.579833984375,923.2136840820312,1587.5830078125,1540.3873291015625,1061.5225830078125,851.548583984375
2024-08-02,2775.069580078125,12605.2509765625,635.5963745117188,5179.49267578125,444.3538513183594,1561.388427734375,4943.4580078125,3566.41796875,2378.568603515625,2199.989013671875,9738.33984375,6049.98974609375,1281.6357421875,404.8868408203125,996.4110107421876,463.8423767089844,55.31329345703125,208.994140625,645.1026611328125,2360.241455078125,3491.391845703125,2913.13134765625,2462.487548828125,1887.613525390625,1907.1356201171875,325.2406921386719,572.6245727539062,714.4163208007812,97.64410400390624,123.73220825195312,730.2000122070312,641.6161499023438,1672.3502197265625,5160.224609375,2139.812744140625,200.6680603027344,2651.3505859375,72.20691680908203,326.5429992675781,154.42135620117188,1045.1893310546875,791.3851318359375,924.612548828125,1555.6015625,1454.9488525390625,1049.0281982421875,813.15087890625
2024-08-05,2691.628173828125,12453.3076171875,625.1079711914062,5080.09228515625,430.5676879882813,1545.8994140625,4930.4736328125,3466.434326171875,2357.581298828125,2151.449462890625,9586.365234375,6008.00390625,1268.1395263671875,391.542236328125,963.03076171875,443.7448425292969,54.53367233276367,206.09559631347656,637.30615234375,2327.252197265625,3393.408935546875,2891.137939453125,2421.512939453125,1831.6251220703125,1854.659423828125,322.0442199707031,549.6395874023438,707.4219970703125,97.48502349853516,119.98274230957033,713.7999877929688,622.6275024414062,1622.3995361328125,5112.24072265625,2102.850830078125,193.87928771972656,2497.446044921875,69.34901428222656,320.9456787109375,151.47474670410156,1014.1986083984376,789.3856811523438,896.6363525390625,1506.130126953125,1403.486083984375,1045.0299072265625,767.9536743164062
2024-08-06,2706.6171875,12403.3271484375,627.3056030273438,5121.7763671875,430.26800537109375,1520.4176025390625,4907.001953125,3449.436767578125,2366.576171875,2150.46875,9514.376953125,5990.01025390625,1270.6390380859375,392.99163818359375,966.2288818359376,468.4418029785156,55.13337707519531,208.09458923339844,628.51025390625,2335.24951171875,3404.406982421875,2953.119384765625,2425.510498046875,1820.6273193359373,1845.1636962890625,322.6435546875,532.6507568359375,716.4146728515625,98.22736358642578,123.38225555419922,696.0,630.1229858398438,1557.463623046875,5100.2451171875,2097.855712890625,195.326904296875,2473.461181640625,70.38825225830078,320.046142578125,151.82435607910156,1017.697509765625,787.9860229492188,888.443359375,1500.63330078125,1433.9639892578125,1039.03271484375,805.9513549804688
2024-08-07,2768.57421875,12685.220703125,639.8916625976562,5178.423828125,436.81146240234375,1533.907958984375,4916.99072265625,3511.427001953125,2404.552978515625,2158.31396484375,9686.34765625,6139.95947265625,1292.6326904296875,404.0372009277344,975.4234008789062,479.6404418945313,56.97248840332031,214.6412811279297,643.5033569335938,2339.248291015625,3487.392578125,2984.110107421875,2444.498779296875,1816.128173828125,1873.1510009765625,334.2307434082031,544.6429443359375,702.4260864257812,96.42454528808594,125.931884765625,692.0,645.1140747070312,1560.4605712890625,5260.18994140625,2123.829345703125,199.76956176757807,2528.427001953125,73.1462173461914,329.1417236328125,153.7720947265625,1014.1986083984376,789.185791015625,899.8335571289062,1537.6119384765625,1450.4521484375,1043.530517578125,824.9501953125
2024-08-08,2773.0712890625,12624.015625,638.8927612304688,5110.4296875,430.8770751953125,1558.8902587890625,4924.48095703125,3496.42919921875,2402.55419921875,2178.906494140625,9752.3369140625,6385.87841796875,1284.1351318359375,403.0376281738281,977.822021484375,476.7407836914063,57.05245208740234,213.8916473388672,633.9077758789062,2343.2470703125,3488.392578125,2986.109375,2432.506103515625,1813.628662109375,1863.6552734375,328.0964050292969,534.1988525390625,686.4390869140625,95.6026611328125,122.5823745727539,700.5999755859375,653.1093139648438,1561.45947265625,5178.8857421875,2126.826416015625,200.6680603027344,2516.434326171875,73.58589172363281,328.8418884277344,153.5223846435547,1001.7023315429688,794.1844482421875,882.3377685546875,1580.587158203125,1440.4593505859375,1040.6058349609375,824.1502685546875
2024-08-09,2774.070556640625,12695.9931640625,641.7894897460938,5055.91552734375,433.3748779296875,1564.38623046875,4908.50048828125,3510.427001953125,2425.041015625,2182.828857421875,9826.32421875,6501.8388671875,1277.1370849609375,404.9368591308594,978.2217407226562,484.9397583007813,56.9325065612793,218.1394958496093,632.5084228515625,2332.250732421875,3482.3935546875,3010.102294921875,2455.491943359375,1846.1220703125,1861.156494140625,332.6921691894531,534.6985473632812,678.245849609375,96.39802551269533,125.43196105957033,684.7999877929688,640.1170043945312,1536.484130859375,5172.88671875,2123.829345703125,201.36691284179688,2528.427001953125,73.74578094482422,330.3411560058594,156.9683837890625,994.9043579101562,791.1851806640625,892.5300903320312,1576.0897216796875,1427.968505859375,1041.6053466796875,825.9501342773438
2024-08-12,2797.05419921875,12775.9677734375,643.1880493164062,5038.81298828125,439.2198486328125,1570.8818359375,4935.9677734375,3530.423828125,2450.025634765625,2189.202880859375,9936.3056640625,6413.86865234375,1303.129638671875,410.0847778320313,977.822021484375,486.6395568847656,56.772586822509766,219.9885711669922,635.1072387695312,2353.243896484375,3523.38623046875,3017.100341796875,2433.505615234375,1879.1153564453125,1877.1490478515625,334.2906799316406,539.69580078125,689.6365356445312,95.81476593017578,120.33270263671876,671.0,644.6143798828125,1565.45556640625,5150.8916015625,2131.8212890625,203.56326293945312,2512.4365234375,74.38530731201172,333.3397521972656,157.8174285888672,1005.2012939453124,797.58349609375,883.9365234375,1576.58935546875,1421.97265625,1034.1082763671875,824.5501708984375
2024-08-13,2779.0673828125,12915.9228515625,644.7862548828125,5051.6396484375,436.6220703125,1591.3671875,4922.98291015625,3528.424072265625,2465.5166015625,2188.222412109375,9970.298828125,6409.8701171875,1323.1240234375,405.2366943359375,985.8172607421876,491.9388732910156,56.87254333496094,219.1390075683593,639.705078125,2348.24560546875,3541.38330078125,3052.090087890625,2451.494384765625,1838.123779296875,1893.6417236328125,336.8883056640625,542.6940307617188,685.040283203125,96.79570770263672,121.63250732421876,666.4000244140625,660.6047973632812,1562.4586181640625,5170.88720703125,2145.806884765625,205.16061401367188,2554.41064453125,73.68582153320312,334.8389892578125,158.31683349609375,1014.1986083984376,797.9833374023438,891.131103515625,1609.0706787109375,1424.470947265625,1035.607666015625,832.3497924804688
2024-08-14,2805.048828125,12897.9296875,649.08154296875,5074.08642578125,436.6220703125,1596.363525390625,4847.07568359375,3549.420654296875,2468.514404296875,2155.371826171875,9990.294921875,6497.841796875,1357.1142578125,403.0376281738281,988.2158813476562,499.0379943847656,57.29233551025391,221.48780822753903,643.5033569335938,2371.238037109375,3585.375244140625,3096.07666015625,2472.4814453125,1841.1231689453125,1901.1383056640625,339.9853820800781,541.1949462890625,688.4375,97.00780487060548,122.93231964111328,666.4000244140625,658.6060180664062,1562.4586181640625,5226.875,2164.787353515625,206.6581420898437,2585.391357421875,74.4852294921875,340.43634033203125,164.06019592285156,1019.1971435546876,810.3800048828125,903.1221313476562,1663.5391845703125,1437.961181640625,1034.6080322265625,837.9494018554688
2024-08-15,2803.81103515625,13161.845703125,655.1513061523438,5098.67236328125,443.0665588378906,1595.0142822265625,4746.51318359375,3554.419677734375,2518.984375,2143.47509765625,9962.7099609375,6519.83447265625,1360.61328125,408.3355102539063,981.6197509765624,502.9375,58.45177459716797,227.6644897460937,654.4982299804688,2380.2353515625,3589.375,3129.06689453125,2498.465576171875,1887.11376953125,1902.6375732421875,345.5802307128906,542.6940307617188,707.8217163085938,99.2348175048828,126.4818115234375,671.4000244140625,665.601806640625,1574.44677734375,5306.85791015625,2163.788330078125,210.2522125244141,2573.398681640625,74.44525909423828,341.0360107421875,163.31106567382812,1032.193115234375,812.7793579101562,899.3250122070312,1678.530517578125,1463.9423828125,1046.103759765625,859.748046875
2024-08-16,2788.320556640625,13041.8837890625,655.950439453125,5053.77783203125,440.8683776855469,1590.0174560546875,4737.521484375,3531.423828125,2482.006591796875,2143.47509765625,9968.7080078125,6517.83447265625,1349.616455078125,403.6873474121094,982.2193603515624,500.9377746582031,58.87157440185547,228.2142944335937,657.0971069335938,2376.236572265625,3587.375,3131.066162109375,2466.485107421875,1875.6160888671875,1887.1446533203125,348.3776550292969,531.7003173828125,708.2213134765625,98.96969604492188,126.8317642211914,686.5999755859375,665.601806640625,1588.4329833984375,5208.87890625,2159.792236328125,210.0525360107422,2548.414306640625,74.66510009765625,341.0360107421875,161.3633270263672,1015.1983642578124,825.5758666992188,886.7344360351562,1654.044677734375,1463.44287109375,1044.1044921875,855.348388671875
